id,name,score1,score2
3662,Student_3662,78,61
3663,Student_3663,95,70
3664,Student_3664,63,82
3665,Student_3665,75,85
3666,Student_3666,80,90
3667,Student_3667,72,96
3668,Student_3668,92,60
3669,Student_3669,84,63
3670,Student_3670,84,77
3671,Student_3671,98,81
3672,Student_3672,91,77
3673,Student_3673,87,96
3674,Student_3674,99,71
3675,Student_3675,91,69
3676,Student_3676,59,90
3677,Student_3677,84,89
3678,Student_3678,100,97
3679,Student_3679,91,67
3680,Student_3680,55,76
3681,Student_3681,81,76
3682,Student_3682,83,82
3683,Student_3683,96,94
3684,Student_3684,83,66
3685,Student_3685,62,75
3686,Student_3686,54,88
3687,Student_3687,90,61
3688,Student_3688,90,64
3689,Student_3689,65,81
3690,Student_3690,100,83
3691,Student_3691,72,93
3692,Student_3692,92,55
3693,Student_3693,54,59
3694,Student_3694,51,56
3695,Student_3695,80,69
3696,Student_3696,67,55
3697,Student_3697,65,100
3698,Student_3698,84,92
3699,Student_3699,65,52
3700,Student_3700,94,67
3701,Student_3701,51,100
3702,Student_3702,90,73
3703,Student_3703,72,88
3704,Student_3704,55,95
3705,Student_3705,57,85
3706,Student_3706,66,65
3707,Student_3707,86,83
3708,Student_3708,91,66
3709,Student_3709,80,65
3710,Student_3710,90,94
3711,Student_3711,99,99
3712,Student_3712,51,73
3713,Student_3713,85,55
3714,Student_3714,58,67
3715,Student_3715,66,63
3716,Student_3716,58,79
3717,Student_3717,79,81
3718,Student_3718,50,75
3719,Student_3719,94,50
3720,Student_3720,92,94
3721,Student_3721,96,68
3722,Student_3722,73,86
3723,Student_3723,70,70
3724,Student_3724,61,65
3725,Student_3725,75,88
3726,Student_3726,81,60
3727,Student_3727,53,57
3728,Student_3728,73,88
3729,Student_3729,61,51
3730,Student_3730,82,84
3731,Student_3731,95,91
3732,Student_3732,82,55
3733,Student_3733,94,96
3734,Student_3734,69,61
3735,Student_3735,81,71
3736,Student_3736,73,95
3737,Student_3737,58,73
3738,Student_3738,62,57
3739,Student_3739,57,65
3740,Student_3740,57,92
3741,Student_3741,53,64
3742,Student_3742,97,59
3743,Student_3743,62,96
3744,Student_3744,86,56
3745,Student_3745,98,56
3746,Student_3746,89,89
3747,Student_3747,57,93
3748,Student_3748,52,79
3749,Student_3749,100,72
3750,Student_3750,50,60
3751,Student_3751,98,98
3752,Student_3752,65,78
3753,Student_3753,85,57
3754,Student_3754,90,51
3755,Student_3755,89,92
3756,Student_3756,89,83
3757,Student_3757,61,93
3758,Student_3758,56,54
3759,Student_3759,85,55
3760,Student_3760,53,64
3761,Student_3761,85,77
3762,Student_3762,55,50
3763,Student_3763,69,100
3764,Student_3764,80,93
3765,Student_3765,57,56
3766,Student_3766,99,79
3767,Student_3767,100,51
3768,Student_3768,59,90
3769,Student_3769,94,52
3770,Student_3770,94,95
3771,Student_3771,93,62
3772,Student_3772,66,94
3773,Student_3773,70,63
3774,Student_3774,82,53
3775,Student_3775,98,76
3776,Student_3776,98,57
3777,Student_3777,93,100
3778,Student_3778,87,57
3779,Student_3779,78,54
3780,Student_3780,50,61
3781,Student_3781,82,59
3782,Student_3782,77,55
3783,Student_3783,50,82
3784,Student_3784,94,84
3785,Student_3785,56,88
3786,Student_3786,70,85
3787,Student_3787,59,63
3788,Student_3788,74,61
3789,Student_3789,60,71
3790,Student_3790,94,72
3791,Student_3791,72,60
3792,Student_3792,90,55
3793,Student_3793,51,74
3794,Student_3794,50,61
3795,Student_3795,69,65
3796,Student_3796,51,80
3797,Student_3797,87,92
3798,Student_3798,68,67
3799,Student_3799,98,55
3800,Student_3800,63,60
3801,Student_3801,61,62
3802,Student_3802,96,96
3803,Student_3803,50,58
3804,Student_3804,99,90
3805,Student_3805,54,56
3806,Student_3806,65,96
3807,Student_3807,71,71
3808,Student_3808,63,53
3809,Student_3809,79,84
3810,Student_3810,99,74
3811,Student_3811,96,62
3812,Student_3812,94,99
3813,Student_3813,66,77
3814,Student_3814,78,83
3815,Student_3815,64,75
3816,Student_3816,58,85
3817,Student_3817,84,73
3818,Student_3818,78,80
3819,Student_3819,90,50
3820,Student_3820,59,57
3821,Student_3821,87,83
3822,Student_3822,80,61
3823,Student_3823,78,94
3824,Student_3824,78,77
3825,Student_3825,77,72
3826,Student_3826,74,71
3827,Student_3827,59,66
3828,Student_3828,81,58
3829,Student_3829,74,80
3830,Student_3830,100,54
3831,Student_3831,74,54
3832,Student_3832,86,86
3833,Student_3833,78,67
3834,Student_3834,100,50
3835,Student_3835,56,94
3836,Student_3836,82,51
3837,Student_3837,80,93
3838,Student_3838,70,86
3839,Student_3839,55,51
3840,Student_3840,57,50
3841,Student_3841,99,98
3842,Student_3842,84,71
3843,Student_3843,51,74
3844,Student_3844,89,77
3845,Student_3845,50,98
3846,Student_3846,95,67
3847,Student_3847,90,82
3848,Student_3848,85,84
3849,Student_3849,95,99
3850,Student_3850,78,75
3851,Student_3851,92,100
3852,Student_3852,87,56
3853,Student_3853,97,66
3854,Student_3854,95,78
3855,Student_3855,78,55
3856,Student_3856,79,87
3857,Student_3857,81,75
3858,Student_3858,79,53
3859,Student_3859,90,88
3860,Student_3860,52,89
3861,Student_3861,94,78
3862,Student_3862,72,59
3863,Student_3863,76,91
3864,Student_3864,82,64
3865,Student_3865,71,76
3866,Student_3866,77,72
3867,Student_3867,94,91
3868,Student_3868,72,70
3869,Student_3869,65,67
3870,Student_3870,69,92
3871,Student_3871,61,79
3872,Student_3872,72,54
3873,Student_3873,97,71
3874,Student_3874,62,77
3875,Student_3875,58,95
3876,Student_3876,81,67
3877,Student_3877,73,89
3878,Student_3878,80,95
3879,Student_3879,51,51
3880,Student_3880,57,62
3881,Student_3881,52,84
3882,Student_3882,68,76
3883,Student_3883,87,84
3884,Student_3884,98,77
3885,Student_3885,62,87
3886,Student_3886,84,83
3887,Student_3887,98,89
3888,Student_3888,52,85
3889,Student_3889,82,61
3890,Student_3890,65,58
3891,Student_3891,98,51
3892,Student_3892,60,85
3893,Student_3893,95,70
3894,Student_3894,92,61
3895,Student_3895,77,97
3896,Student_3896,88,89
3897,Student_3897,62,80
3898,Student_3898,81,80
3899,Student_3899,94,75
3900,Student_3900,97,83
3901,Student_3901,72,51
3902,Student_3902,58,71
3903,Student_3903,79,66
3904,Student_3904,97,98
3905,Student_3905,86,71
3906,Student_3906,100,69
3907,Student_3907,72,85
3908,Student_3908,60,100
3909,Student_3909,57,100
3910,Student_3910,73,72
3911,Student_3911,52,69
3912,Student_3912,55,67
3913,Student_3913,76,72
3914,Student_3914,55,94
3915,Student_3915,99,56
3916,Student_3916,78,56
3917,Student_3917,89,62
3918,Student_3918,95,57
3919,Student_3919,70,60
3920,Student_3920,52,57
3921,Student_3921,89,70
3922,Student_3922,61,60
3923,Student_3923,70,75
3924,Student_3924,73,90
3925,Student_3925,55,74
3926,Student_3926,74,58
3927,Student_3927,78,76
3928,Student_3928,98,66
3929,Student_3929,76,58
3930,Student_3930,86,92
3931,Student_3931,80,57
3932,Student_3932,89,82
3933,Student_3933,80,90
3934,Student_3934,88,54
3935,Student_3935,80,72
3936,Student_3936,82,55
3937,Student_3937,71,69
3938,Student_3938,59,61
3939,Student_3939,54,59
3940,Student_3940,68,68
3941,Student_3941,99,93
3942,Student_3942,57,60
3943,Student_3943,57,96
3944,Student_3944,63,86
3945,Student_3945,95,63
3946,Student_3946,84,100
3947,Student_3947,65,58
3948,Student_3948,73,66
3949,Student_3949,94,97
3950,Student_3950,63,55
3951,Student_3951,88,82
3952,Student_3952,78,71
3953,Student_3953,90,80
3954,Student_3954,89,90
3955,Student_3955,83,62
3956,Student_3956,52,93
3957,Student_3957,87,63
3958,Student_3958,59,63
3959,Student_3959,70,74
3960,Student_3960,51,63
3961,Student_3961,81,88
3962,Student_3962,94,80
3963,Student_3963,58,60
3964,Student_3964,75,79
3965,Student_3965,98,96
3966,Student_3966,78,53
3967,Student_3967,51,91
3968,Student_3968,82,52
3969,Student_3969,62,99
3970,Student_3970,67,77
3971,Student_3971,90,54
3972,Student_3972,90,50
3973,Student_3973,73,88
3974,Student_3974,84,95
3975,Student_3975,62,82
3976,Student_3976,85,85
3977,Student_3977,67,65
3978,Student_3978,78,58
3979,Student_3979,82,94
3980,Student_3980,87,63
3981,Student_3981,85,95
3982,Student_3982,67,87
3983,Student_3983,51,51
3984,Student_3984,80,80
3985,Student_3985,82,50
3986,Student_3986,80,80
3987,Student_3987,87,62
3988,Student_3988,66,64
3989,Student_3989,81,63
3990,Student_3990,77,73
3991,Student_3991,61,87
3992,Student_3992,82,75
3993,Student_3993,94,68
3994,Student_3994,83,90
3995,Student_3995,78,51
3996,Student_3996,67,58
3997,Student_3997,74,58
3998,Student_3998,61,67
3999,Student_3999,60,63
4000,Student_4000,81,65
4001,Student_4001,65,92
4002,Student_4002,63,75
4003,Student_4003,85,92
4004,Student_4004,73,67
4005,Student_4005,52,51
4006,Student_4006,80,94
4007,Student_4007,68,83
4008,Student_4008,87,87
4009,Student_4009,62,58
4010,Student_4010,68,86
4011,Student_4011,88,69
4012,Student_4012,79,92
4013,Student_4013,87,70
4014,Student_4014,73,59
4015,Student_4015,88,88
4016,Student_4016,61,93
4017,Student_4017,79,59
4018,Student_4018,83,93
4019,Student_4019,72,69
4020,Student_4020,66,71
4021,Student_4021,54,88
4022,Student_4022,75,86
4023,Student_4023,60,100
4024,Student_4024,98,67
4025,Student_4025,87,85
4026,Student_4026,98,74
4027,Student_4027,93,86
4028,Student_4028,55,58
4029,Student_4029,53,74
4030,Student_4030,80,82
4031,Student_4031,56,93
4032,Student_4032,79,69
4033,Student_4033,77,53
4034,Student_4034,91,54
4035,Student_4035,82,91
4036,Student_4036,78,65
4037,Student_4037,87,92
4038,Student_4038,73,63
4039,Student_4039,95,59
4040,Student_4040,64,50
4041,Student_4041,94,70
4042,Student_4042,68,67
4043,Student_4043,96,85
4044,Student_4044,83,60
4045,Student_4045,70,54
4046,Student_4046,67,100
4047,Student_4047,80,85
4048,Student_4048,79,74
4049,Student_4049,58,50
4050,Student_4050,66,85
4051,Student_4051,78,100
4052,Student_4052,64,89
4053,Student_4053,91,68
4054,Student_4054,83,91
4055,Student_4055,89,60
4056,Student_4056,65,63
4057,Student_4057,60,55
4058,Student_4058,84,78
4059,Student_4059,67,54
4060,Student_4060,64,65
4061,Student_4061,90,78
4062,Student_4062,70,87
4063,Student_4063,80,65
4064,Student_4064,73,53
4065,Student_4065,77,67
4066,Student_4066,97,90
4067,Student_4067,75,74
4068,Student_4068,51,78
4069,Student_4069,90,74
4070,Student_4070,79,97
4071,Student_4071,84,50
4072,Student_4072,100,50
4073,Student_4073,72,67
4074,Student_4074,60,84
4075,Student_4075,95,100
4076,Student_4076,54,50
4077,Student_4077,96,85
4078,Student_4078,89,97
4079,Student_4079,66,84
4080,Student_4080,67,70
4081,Student_4081,97,74
4082,Student_4082,82,57
4083,Student_4083,94,66
4084,Student_4084,85,80
4085,Student_4085,80,69
4086,Student_4086,78,94
4087,Student_4087,60,99
4088,Student_4088,92,54
4089,Student_4089,82,73
4090,Student_4090,54,52
4091,Student_4091,75,83
4092,Student_4092,70,60
4093,Student_4093,63,61
4094,Student_4094,92,86
4095,Student_4095,68,98
4096,Student_4096,83,53
4097,Student_4097,98,81
4098,Student_4098,65,87
4099,Student_4099,92,71
4100,Student_4100,79,68
4101,Student_4101,82,98
4102,Student_4102,89,68
4103,Student_4103,56,90
4104,Student_4104,95,68
4105,Student_4105,68,73
4106,Student_4106,63,75
4107,Student_4107,53,87
4108,Student_4108,87,50
4109,Student_4109,88,58
4110,Student_4110,95,53
4111,Student_4111,74,66
4112,Student_4112,97,53
4113,Student_4113,53,97
4114,Student_4114,94,93
4115,Student_4115,64,93
4116,Student_4116,96,89
4117,Student_4117,80,98
4118,Student_4118,87,78
4119,Student_4119,88,80
4120,Student_4120,50,67
4121,Student_4121,50,92
4122,Student_4122,58,99
4123,Student_4123,71,99
4124,Student_4124,96,77
4125,Student_4125,95,67
4126,Student_4126,90,77
4127,Student_4127,81,87
4128,Student_4128,84,70
4129,Student_4129,56,58
4130,Student_4130,65,66
4131,Student_4131,66,55
4132,Student_4132,98,75
4133,Student_4133,57,93
4134,Student_4134,68,94
4135,Student_4135,76,81
4136,Student_4136,99,67
4137,Student_4137,54,97
4138,Student_4138,92,81
4139,Student_4139,95,58
4140,Student_4140,66,85
4141,Student_4141,55,62
4142,Student_4142,59,63
4143,Student_4143,59,51
4144,Student_4144,76,77
4145,Student_4145,99,81
4146,Student_4146,97,78
4147,Student_4147,65,59
4148,Student_4148,66,98
4149,Student_4149,57,84
4150,Student_4150,90,63
4151,Student_4151,58,60
4152,Student_4152,72,56
4153,Student_4153,77,50
4154,Student_4154,65,88
4155,Student_4155,94,74
4156,Student_4156,83,95
4157,Student_4157,92,92
4158,Student_4158,51,54
4159,Student_4159,74,99
4160,Student_4160,94,66
4161,Student_4161,65,63
4162,Student_4162,68,94
4163,Student_4163,93,58
4164,Student_4164,82,87
4165,Student_4165,89,68
4166,Student_4166,99,67
4167,Student_4167,74,94
4168,Student_4168,55,93
4169,Student_4169,95,55
4170,Student_4170,91,71
4171,Student_4171,72,79
4172,Student_4172,53,83
4173,Student_4173,62,90
4174,Student_4174,78,94
4175,Student_4175,81,54
4176,Student_4176,100,82
4177,Student_4177,67,84
4178,Student_4178,99,100
4179,Student_4179,99,73
4180,Student_4180,65,87
4181,Student_4181,58,100
4182,Student_4182,68,60
4183,Student_4183,99,96
4184,Student_4184,72,56
4185,Student_4185,96,86
4186,Student_4186,88,68
4187,Student_4187,100,75
4188,Student_4188,85,99
4189,Student_4189,100,58
4190,Student_4190,87,61
4191,Student_4191,62,90
4192,Student_4192,82,68
4193,Student_4193,94,85
4194,Student_4194,55,52
4195,Student_4195,79,74
4196,Student_4196,72,50
4197,Student_4197,77,98
4198,Student_4198,78,56
4199,Student_4199,100,91
4200,Student_4200,69,65
4201,Student_4201,64,73
4202,Student_4202,68,61
4203,Student_4203,90,62
4204,Student_4204,57,54
4205,Student_4205,65,72
4206,Student_4206,96,94
4207,Student_4207,82,96
4208,Student_4208,63,76
4209,Student_4209,88,52
4210,Student_4210,54,84
4211,Student_4211,99,92
4212,Student_4212,66,89
4213,Student_4213,82,94
4214,Student_4214,84,53
4215,Student_4215,83,81
4216,Student_4216,65,68
4217,Student_4217,81,81
4218,Student_4218,72,98
4219,Student_4219,58,51
4220,Student_4220,99,87
4221,Student_4221,68,72
4222,Student_4222,73,66
4223,Student_4223,74,50
4224,Student_4224,89,88
4225,Student_4225,81,75
4226,Student_4226,82,78
4227,Student_4227,53,77
4228,Student_4228,74,72
4229,Student_4229,76,62
4230,Student_4230,96,78
4231,Student_4231,67,64
4232,Student_4232,89,60
4233,Student_4233,87,59
4234,Student_4234,92,78
4235,Student_4235,51,72
4236,Student_4236,100,96
4237,Student_4237,79,84
4238,Student_4238,90,84
4239,Student_4239,87,82
4240,Student_4240,94,71
4241,Student_4241,52,61
4242,Student_4242,69,66
4243,Student_4243,56,55
4244,Student_4244,87,100
4245,Student_4245,74,51
4246,Student_4246,89,91
4247,Student_4247,79,65
4248,Student_4248,96,65
4249,Student_4249,76,93
4250,Student_4250,52,69
4251,Student_4251,89,58
4252,Student_4252,87,56
4253,Student_4253,88,90
4254,Student_4254,62,94
4255,Student_4255,82,53
4256,Student_4256,89,50
4257,Student_4257,52,53
4258,Student_4258,80,100
4259,Student_4259,89,50
4260,Student_4260,76,72
4261,Student_4261,52,60
4262,Student_4262,53,75
4263,Student_4263,52,65
4264,Student_4264,67,63
4265,Student_4265,92,50
4266,Student_4266,77,58
4267,Student_4267,70,61
4268,Student_4268,91,80
4269,Student_4269,97,99
4270,Student_4270,90,83
4271,Student_4271,59,63
4272,Student_4272,62,95
4273,Student_4273,65,75
4274,Student_4274,74,78
4275,Student_4275,92,66
4276,Student_4276,70,88
4277,Student_4277,75,62
4278,Student_4278,86,63
4279,Student_4279,80,67
4280,Student_4280,90,96
4281,Student_4281,88,73
4282,Student_4282,95,83
4283,Student_4283,59,67
4284,Student_4284,97,66
4285,Student_4285,82,58
4286,Student_4286,68,79
4287,Student_4287,52,88
4288,Student_4288,52,61
4289,Student_4289,80,78
4290,Student_4290,70,75
4291,Student_4291,66,69
4292,Student_4292,52,78
4293,Student_4293,86,98
4294,Student_4294,78,50
4295,Student_4295,68,62
4296,Student_4296,58,63
4297,Student_4297,100,82
4298,Student_4298,90,54
4299,Student_4299,59,79
4300,Student_4300,95,79
4301,Student_4301,84,75
4302,Student_4302,96,63
4303,Student_4303,65,78
4304,Student_4304,60,98
4305,Student_4305,78,91
4306,Student_4306,76,51
4307,Student_4307,69,87
4308,Student_4308,59,91
4309,Student_4309,90,95
4310,Student_4310,100,90
4311,Student_4311,59,75
4312,Student_4312,76,79
4313,Student_4313,63,54
4314,Student_4314,84,99
4315,Student_4315,73,73
4316,Student_4316,62,99
4317,Student_4317,67,76
4318,Student_4318,61,77
4319,Student_4319,51,60
4320,Student_4320,61,77
4321,Student_4321,59,82
4322,Student_4322,65,79
4323,Student_4323,84,64
4324,Student_4324,91,85
4325,Student_4325,94,92
4326,Student_4326,62,97
4327,Student_4327,67,53
4328,Student_4328,81,53
4329,Student_4329,87,86
4330,Student_4330,66,98
4331,Student_4331,82,72
4332,Student_4332,82,89
4333,Student_4333,56,65
4334,Student_4334,91,82
4335,Student_4335,72,86
4336,Student_4336,99,71
4337,Student_4337,97,95
4338,Student_4338,88,81
4339,Student_4339,75,93
4340,Student_4340,83,84
4341,Student_4341,55,66
4342,Student_4342,68,98
4343,Student_4343,56,59
4344,Student_4344,71,72
4345,Student_4345,66,90
4346,Student_4346,95,92
4347,Student_4347,62,68
4348,Student_4348,54,86
4349,Student_4349,69,79
4350,Student_4350,58,95
4351,Student_4351,56,77
4352,Student_4352,62,84
4353,Student_4353,84,69
4354,Student_4354,91,64
4355,Student_4355,91,63
4356,Student_4356,77,100
4357,Student_4357,73,61
4358,Student_4358,99,76
4359,Student_4359,85,100
4360,Student_4360,53,66
4361,Student_4361,58,51
4362,Student_4362,59,73
4363,Student_4363,66,96
4364,Student_4364,76,78
4365,Student_4365,73,98
4366,Student_4366,89,67
4367,Student_4367,84,93
4368,Student_4368,76,54
4369,Student_4369,75,62
4370,Student_4370,74,85
4371,Student_4371,61,66
4372,Student_4372,74,57
4373,Student_4373,86,74
4374,Student_4374,89,68
4375,Student_4375,98,58
4376,Student_4376,84,62
4377,Student_4377,50,52
4378,Student_4378,92,97
4379,Student_4379,83,59
4380,Student_4380,94,54
4381,Student_4381,77,63
4382,Student_4382,63,57
4383,Student_4383,59,95
4384,Student_4384,54,85
4385,Student_4385,56,73
4386,Student_4386,63,68
4387,Student_4387,82,50
4388,Student_4388,98,68
4389,Student_4389,75,67
4390,Student_4390,64,86
4391,Student_4391,80,58
4392,Student_4392,87,68
4393,Student_4393,70,67
4394,Student_4394,51,73
4395,Student_4395,100,74
4396,Student_4396,87,89
4397,Student_4397,70,62
4398,Student_4398,53,56
4399,Student_4399,75,78
4400,Student_4400,82,52
4401,Student_4401,64,86
4402,Student_4402,72,54
4403,Student_4403,86,73
4404,Student_4404,61,86
4405,Student_4405,67,74
4406,Student_4406,87,83
4407,Student_4407,58,71
4408,Student_4408,82,51
4409,Student_4409,70,97
4410,Student_4410,73,54
4411,Student_4411,74,59
4412,Student_4412,60,99
4413,Student_4413,77,64
4414,Student_4414,96,97
4415,Student_4415,59,86
4416,Student_4416,83,62
4417,Student_4417,60,71
4418,Student_4418,93,94
4419,Student_4419,75,88
4420,Student_4420,80,73
4421,Student_4421,50,80
4422,Student_4422,68,61
4423,Student_4423,94,94
4424,Student_4424,62,64
4425,Student_4425,65,54
4426,Student_4426,67,55
4427,Student_4427,81,83
4428,Student_4428,58,70
4429,Student_4429,56,77
4430,Student_4430,82,73
4431,Student_4431,64,96
4432,Student_4432,85,87
4433,Student_4433,73,56
4434,Student_4434,63,62
4435,Student_4435,85,82
4436,Student_4436,73,62
4437,Student_4437,78,52
4438,Student_4438,95,62
4439,Student_4439,81,66
4440,Student_4440,93,83
4441,Student_4441,91,51
4442,Student_4442,83,67
4443,Student_4443,74,92
4444,Student_4444,61,78
4445,Student_4445,84,90
4446,Student_4446,75,73
4447,Student_4447,90,89
4448,Student_4448,92,73
4449,Student_4449,68,83
4450,Student_4450,51,56
4451,Student_4451,100,54
4452,Student_4452,82,52
4453,Student_4453,66,60
4454,Student_4454,67,58
4455,Student_4455,54,94
4456,Student_4456,77,74
4457,Student_4457,52,84
